Location,Replicate,Plot,Lentil,Wheat
Hunter_2024,1,1556,L014,W031
Hunter_2024,1,1628,L014,W036
Hunter_2024,1,1717,L014,W037
Hunter_2024,1,1841,L014,W034
Hunter_2024,1,2079,L014,W033
Hunter_2024,2,2330,L014,W037
Hunter_2024,2,2538,L014,W035
Hunter_2024,2,2553,L014,W034
Hunter_2024,2,2564,L014,W033
Hunter_2024,2,2644,L014,W039
Hunter_2024,2,2828,L014,W036
Hunter_2024,2,3071,L014,W031
Hunter_2024,2,3116,L014,W040
Hunter_2024,2,3133,L014,W032
Hunter_2024,2,3152,L014,W038
Hunter_2024,1,1028,L015,W045
Hunter_2024,1,1051,L015,W048
Hunter_2024,1,1055,L015,W050
Hunter_2024,1,1233,L015,W043
Hunter_2024,1,1334,L015,W042
Hunter_2024,1,1365,L015,W049
Hunter_2024,1,1390,L015,W044
Hunter_2024,1,1798,L015,W047
Hunter_2024,1,1865,L015,W046
Hunter_2024,1,1955,L015,W041
Hunter_2024,2,2212,L015,W048
Hunter_2024,2,2236,L015,W049
Hunter_2024,2,2327,L015,W043
Hunter_2024,2,2555,L015,W050
Hunter_2024,2,2721,L015,W041
Hunter_2024,2,2819,L015,W042
Hunter_2024,2,3007,L015,W044
Hunter_2024,2,3019,L015,W047
Hunter_2024,2,3088,L015,W045
Hunter_2024,2,3155,L015,W046
Hunter_2024,1,1003,L016,W060
Hunter_2024,1,1169,L016,W052
Hunter_2024,1,1442,L016,W058
Hunter_2024,1,1455,L016,W053
Hunter_2024,1,1506,L016,W055
Hunter_2024,1,1550,L016,W057
Hunter_2024,1,1611,L016,W059
Hunter_2024,1,1648,L016,W054
Hunter_2024,1,1657,L016,W051
Hunter_2024,1,1844,L016,W056
Hunter_2024,2,2217,L016,W058
Hunter_2024,2,2228,L016,W055
Hunter_2024,2,2280,L016,W056
Hunter_2024,2,2292,L016,W060
Hunter_2024,2,2440,L016,W054
Hunter_2024,2,2717,L016,W059
Hunter_2024,2,2784,L016,W057
Hunter_2024,2,2869,L016,W052
Hunter_2024,2,3012,L016,W053
Hunter_2024,2,3118,L016,W051
Hunter_2024,1,1326,L017,W063
Hunter_2024,1,1425,L017,W067
Hunter_2024,1,1513,L017,W062
Hunter_2024,1,1582,L017,W065
Hunter_2024,1,1695,L017,W069
Hunter_2024,1,1710,L017,W068
Hunter_2024,1,1763,L017,W070
Hunter_2024,1,1773,L017,W061
Hunter_2024,1,1875,L017,W064
Hunter_2024,1,2047,L017,W066
Hunter_2024,2,2158,L017,W070
Hunter_2024,2,2414,L017,W068
Hunter_2024,2,2531,L017,W066
Hunter_2024,2,2537,L017,W064
Hunter_2024,2,2552,L017,W062
Hunter_2024,2,2611,L017,W067
Hunter_2024,2,2892,L017,W061
Hunter_2024,2,2992,L017,W065
Hunter_2024,2,3070,L017,W063
Hunter_2024,2,3165,L017,W069
Hunter_2024,1,1161,L018,W075
Hunter_2024,1,1324,L018,W080
Hunter_2024,1,1464,L018,W073
Hunter_2024,1,1729,L018,W074
Hunter_2024,1,1747,L018,W076
Hunter_2024,1,1876,L018,W071
Hunter_2024,1,1926,L018,W077
Hunter_2024,1,1927,L018,W072
Hunter_2024,1,2004,L018,W079
Hunter_2024,1,2027,L018,W078
Hunter_2024,2,2136,L018,W076
Hunter_2024,2,2341,L018,W079
Hunter_2024,2,2355,L018,W080
Hunter_2024,2,2427,L018,W073
Hunter_2024,2,2446,L018,W078
Hunter_2024,2,2540,L018,W077
Hunter_2024,2,2593,L018,W071
Hunter_2024,2,2996,L018,W072
Hunter_2024,2,3049,L018,W074
Hunter_2024,2,3178,L018,W075
Hunter_2024,1,1053,L019,W082
Hunter_2024,1,1168,L019,W086
Hunter_2024,1,1197,L019,W090
Hunter_2024,1,1619,L019,W085
Hunter_2024,1,1874,L019,W089
Hunter_2024,1,1885,L019,W083
Hunter_2024,1,1919,L019,W087
Hunter_2024,1,2000,L019,W084
Hunter_2024,1,2023,L019,W088
Hunter_2024,1,2049,L019,W081
Hunter_2024,2,2185,L019,W084
Hunter_2024,2,2189,L019,W082
Hunter_2024,2,2272,L019,W085
Hunter_2024,2,2331,L019,W089
Hunter_2024,2,2501,L019,W083
Hunter_2024,2,2718,L019,W088
Hunter_2024,2,2773,L019,W090
Hunter_2024,2,2929,L019,W086
Hunter_2024,2,2958,L019,W081
Hunter_2024,1,3183,L019,W087
Hunter_2024,1,1122,L020,W095
Hunter_2024,1,1428,L020,W094
Hunter_2024,1,1436,L020,W091
Hunter_2024,1,1516,L020,W092
Hunter_2024,1,1523,L020,W100
Hunter_2024,1,1570,L020,W093
Hunter_2024,1,1879,L020,W096
Hunter_2024,1,1969,L020,W099
Hunter_2024,1,1970,L020,W098
Hunter_2024,1,1974,L020,W097
Hunter_2024,2,2202,L020,W097
Hunter_2024,2,2247,L020,W100
Hunter_2024,2,2332,L020,W095
Hunter_2024,2,2405,L020,W091
Hunter_2024,2,2418,L020,W094
Hunter_2024,2,2449,L020,W093
Hunter_2024,2,2502,L020,W092
Hunter_2024,2,2793,L020,W099
Hunter_2024,2,2858,L020,W096
Hunter_2024,2,3053,L020,W098
Hunter_2024,1,1060,L021,W002
Hunter_2024,1,1199,L021,W003
Hunter_2024,1,1327,L021,W010
Hunter_2024,1,1383,L021,W009
Hunter_2024,1,1480,L021,W007
Hunter_2024,1,1517,L021,W001
Hunter_2024,1,1718,L021,W008
Hunter_2024,1,1985,L021,W004
Hunter_2024,1,2072,L021,W006
Hunter_2024,1,2083,L021,W005
Hunter_2024,2,2339,L021,W001
Hunter_2024,2,2402,L021,W009
Hunter_2024,2,2517,L021,W006
Hunter_2024,2,2590,L021,W002
Hunter_2024,2,2601,L021,W007
Hunter_2024,2,2639,L021,W005
Hunter_2024,2,2672,L021,W010
Hunter_2024,2,2885,L021,W003
Hunter_2024,2,2912,L021,W008
Hunter_2024,2,2932,L021,W004
Hunter_2024,1,1020,L022,W016
Hunter_2024,1,1374,L022,W013
Hunter_2024,1,1479,L022,W015
Hunter_2024,1,1587,L022,W012
Hunter_2024,1,1633,L022,W020
Hunter_2024,1,1661,L022,W014
Hunter_2024,1,1708,L022,W011
Hunter_2024,1,1852,L022,W017
Hunter_2024,1,1899,L022,W018
Hunter_2024,1,1946,L022,W019
Hunter_2024,2,2102,L022,W020
Hunter_2024,2,2175,L022,W016
Hunter_2024,2,2209,L022,W013
Hunter_2024,2,2478,L022,W018
Hunter_2024,2,2562,L022,W012
Hunter_2024,2,2651,L022,W014
Hunter_2024,2,2710,L022,W019
Hunter_2024,2,2757,L022,W011
Hunter_2024,2,2867,L022,W015
Hunter_2024,2,2918,L022,W017
Hunter_2024,1,1041,L023,W027
Hunter_2024,1,1097,L023,W028
Hunter_2024,1,1211,L023,W022
Hunter_2024,1,1247,L023,W026
Hunter_2024,1,1449,L023,W021
Hunter_2024,1,1497,L023,W029
Hunter_2024,1,1672,L023,W030
Hunter_2024,1,1679,L023,W023
Hunter_2024,1,1686,L023,W025
Hunter_2024,1,1964,L023,W024
Hunter_2024,2,2107,L023,W023
Hunter_2024,2,2207,L023,W029
Hunter_2024,2,2233,L023,W025
Hunter_2024,2,2435,L023,W028
Hunter_2024,2,2875,L023,W027
Hunter_2024,2,2880,L023,W024
Hunter_2024,2,2907,L023,W026
Hunter_2024,2,2915,L023,W030
Hunter_2024,2,3125,L023,W022
Hunter_2024,2,3172,L023,W021
Hunter_2024,1,1010,L024,W039
Hunter_2024,1,1325,L024,W033
Hunter_2024,1,1335,L024,W038
Hunter_2024,1,1406,L024,W040
Hunter_2024,1,1415,L024,W036
Hunter_2024,1,1494,L024,W031
Hunter_2024,1,1606,L024,W032
Hunter_2024,1,1654,L024,W037
Hunter_2024,1,1709,L024,W034
Hunter_2024,1,1791,L024,W035
Hunter_2024,2,2167,L024,W031
Hunter_2024,2,2180,L024,W032
Hunter_2024,2,2410,L024,W037
Hunter_2024,2,2491,L024,W038
Hunter_2024,2,2513,L024,W034
Hunter_2024,2,2667,L024,W040
Hunter_2024,2,2694,L024,W036
Hunter_2024,2,2944,L024,W035
Hunter_2024,2,2969,L024,W039
Hunter_2024,2,3154,L024,W033
Hunter_2024,1,1228,L025,W045
Hunter_2024,1,1244,L025,W050
Hunter_2024,1,1320,L025,W044
Hunter_2024,1,1377,L025,W041
Hunter_2024,1,1378,L025,W047
Hunter_2024,1,1475,L025,W043
Hunter_2024,1,1529,L025,W046
Hunter_2024,1,1537,L025,W049
Hunter_2024,1,1655,L025,W042
Hunter_2024,1,1772,L025,W048
Hunter_2024,2,2369,L025,W043
Hunter_2024,2,2447,L025,W044
Hunter_2024,2,2630,L025,W048
Hunter_2024,2,2661,L025,W050
Hunter_2024,2,2863,L025,W042
Hunter_2024,2,2901,L025,W047
Hunter_2024,2,2926,L025,W049
Hunter_2024,2,3138,L025,W041
Hunter_2024,2,3150,L025,W045
Hunter_2024,2,3162,L025,W046
Hunter_2024,1,1061,L026,W060
Hunter_2024,1,1132,L026,W055
Hunter_2024,1,1396,L026,W054
Hunter_2024,1,1427,L026,W059
Hunter_2024,1,1524,L026,W058
Hunter_2024,1,1588,L026,W051
Hunter_2024,1,1596,L026,W053
Hunter_2024,1,1696,L026,W056
Hunter_2024,1,1952,L026,W057
Hunter_2024,1,2065,L026,W052
Hunter_2024,2,2135,L026,W059
Hunter_2024,2,2500,L026,W051
Hunter_2024,2,2668,L026,W057
Hunter_2024,2,2699,L026,W053
Hunter_2024,2,2737,L026,W052
Hunter_2024,2,2811,L026,W060
Hunter_2024,2,2911,L026,W054
Hunter_2024,2,2990,L026,W056
Hunter_2024,2,3002,L026,W058
Hunter_2024,2,3067,L026,W055
Hunter_2024,1,1008,L027,W064
Hunter_2024,1,1068,L027,W067
Hunter_2024,1,1074,L027,W066
Hunter_2024,1,1101,L027,W062
Hunter_2024,1,1125,L027,W068
Hunter_2024,1,1242,L027,W065
Hunter_2024,1,1278,L027,W069
Hunter_2024,1,1616,L027,W061
Hunter_2024,1,1723,L027,W070
Hunter_2024,1,1932,L027,W063
Hunter_2024,2,2218,L027,W063
Hunter_2024,2,2335,L027,W067
Hunter_2024,2,2561,L027,W062
Hunter_2024,2,2761,L027,W061
Hunter_2024,2,2788,L027,W069
Hunter_2024,2,2870,L027,W068
Hunter_2024,2,2974,L027,W064
Hunter_2024,2,3027,L027,W070
Hunter_2024,2,3149,L027,W066
Hunter_2024,2,3163,L027,W065
Hunter_2024,1,1039,L028,W076
Hunter_2024,1,1402,L028,W071
Hunter_2024,1,1481,L028,W079
Hunter_2024,1,1486,L028,W072
Hunter_2024,1,1503,L028,W078
Hunter_2024,1,1681,L028,W075
Hunter_2024,1,1745,L028,W074
Hunter_2024,1,1821,L028,W073
Hunter_2024,1,1938,L028,W080
Hunter_2024,1,1956,L028,W077
Hunter_2024,2,2257,L028,W072
Hunter_2024,2,2294,L028,W079
Hunter_2024,2,2365,L028,W073
Hunter_2024,2,2412,L028,W080
Hunter_2024,2,2660,L028,W078
Hunter_2024,2,2866,L028,W074
Hunter_2024,2,2873,L028,W076
Hunter_2024,2,2955,L028,W071
Hunter_2024,2,2986,L028,W075
Hunter_2024,2,3107,L028,W077
Hunter_2024,1,1037,L029,W081
Hunter_2024,1,1044,L029,W082
Hunter_2024,1,1073,L029,W084
Hunter_2024,1,1111,L029,W090
Hunter_2024,1,1135,L029,W088
Hunter_2024,1,1140,L029,W089
Hunter_2024,1,1545,L029,W085
Hunter_2024,1,1771,L029,W087
Hunter_2024,1,1805,L029,W083
Hunter_2024,1,1838,L029,W086
Hunter_2024,2,2105,L029,W081
Hunter_2024,2,2300,L029,W083
Hunter_2024,2,2324,L029,W082
Hunter_2024,2,2527,L029,W085
Hunter_2024,2,2625,L029,W086
Hunter_2024,2,2787,L029,W090
Hunter_2024,2,2813,L029,W088
Hunter_2024,2,2923,L029,W089
Hunter_2024,2,3015,L029,W087
Hunter_2024,2,3055,L029,W084
Hunter_2024,1,1031,L030,W098
Hunter_2024,1,1035,L030,W100
Hunter_2024,1,1398,L030,W091
Hunter_2024,1,1539,L030,W094
Hunter_2024,1,1629,L030,W093
Hunter_2024,1,1694,L030,W097
Hunter_2024,1,1702,L030,W095
Hunter_2024,1,1716,L030,W092
Hunter_2024,1,1731,L030,W096
Hunter_2024,1,2058,L030,W099
Hunter_2024,2,2177,L030,W093
Hunter_2024,2,2361,L030,W092
Hunter_2024,2,2389,L030,W094
Hunter_2024,2,2394,L030,W100
Hunter_2024,2,2518,L030,W097
Hunter_2024,2,2620,L030,W091
Hunter_2024,2,2671,L030,W098
Hunter_2024,2,2830,L030,W095
Hunter_2024,2,2851,L030,W096
Hunter_2024,2,2951,L030,W099
Hunter_2024,1,1002,L031,W007
Hunter_2024,1,1160,L031,W004
Hunter_2024,1,1360,L031,W009
Hunter_2024,1,1417,L031,W003
Hunter_2024,1,1483,L031,W010
Hunter_2024,1,1492,L031,W001
Hunter_2024,1,1553,L031,W002
Hunter_2024,1,1671,L031,W006
Hunter_2024,1,1776,L031,W008
Hunter_2024,1,1981,L031,W005
Hunter_2024,2,2182,L031,W001
Hunter_2024,2,2188,L031,W006
Hunter_2024,2,2317,L031,W003
Hunter_2024,2,2494,L031,W008
Hunter_2024,2,2524,L031,W010
Hunter_2024,2,2595,L031,W005
Hunter_2024,2,2597,L031,W007
Hunter_2024,2,2855,L031,W004
Hunter_2024,2,2956,L031,W002
Hunter_2024,2,2982,L031,W009
Hunter_2024,1,1064,L032,W018
Hunter_2024,1,1337,L032,W015
Hunter_2024,1,1443,L032,W012
Hunter_2024,1,1584,L032,W014
Hunter_2024,1,1688,L032,W020
Hunter_2024,1,1824,L032,W017
Hunter_2024,1,1923,L032,W019
Hunter_2024,1,2033,L032,W011
Hunter_2024,1,2060,L032,W016
Hunter_2024,1,2076,L032,W013
Hunter_2024,2,2178,L032,W017
Hunter_2024,2,2213,L032,W019
Hunter_2024,2,2372,L032,W012
Hunter_2024,2,2431,L032,W020
Hunter_2024,2,2586,L032,W013
Hunter_2024,2,2697,L032,W011
Hunter_2024,2,2708,L032,W018
Hunter_2024,2,2800,L032,W016
Hunter_2024,2,2846,L032,W015
Hunter_2024,2,3041,L032,W014
Hunter_2024,1,1084,L033,W030
Hunter_2024,1,1141,L033,W024
Hunter_2024,1,1364,L033,W027
Hunter_2024,1,1643,L033,W021
Hunter_2024,1,1814,L033,W025
Hunter_2024,1,1892,L033,W026
Hunter_2024,1,1910,L033,W023
Hunter_2024,1,1960,L033,W029
Hunter_2024,1,2009,L033,W022
Hunter_2024,1,2022,L033,W028
Hunter_2024,2,2161,L033,W023
Hunter_2024,2,2286,L033,W021
Hunter_2024,2,2443,L033,W025
Hunter_2024,2,2542,L033,W030
Hunter_2024,2,2749,L033,W022
Hunter_2024,2,2794,L033,W024
Hunter_2024,2,2868,L033,W028
Hunter_2024,2,2882,L033,W026
Hunter_2024,2,2933,L033,W027
Hunter_2024,2,3057,L033,W029
Hunter_2024,1,1120,L034,W031
Hunter_2024,1,1343,L034,W037
Hunter_2024,1,1356,L034,W036
Hunter_2024,1,1370,L034,W040
Hunter_2024,1,1469,L034,W032
Hunter_2024,1,1511,L034,W033
Hunter_2024,1,1559,L034,W038
Hunter_2024,1,1620,L034,W035
Hunter_2024,1,1701,L034,W034
Hunter_2024,1,1707,L034,W039
Hunter_2024,2,2252,L034,W038
Hunter_2024,2,2274,L034,W039
Hunter_2024,2,2305,L034,W037
Hunter_2024,2,2404,L034,W040
Hunter_2024,2,2545,L034,W036
Hunter_2024,2,2786,L034,W033
Hunter_2024,2,2924,L034,W032
Hunter_2024,2,2931,L034,W031
Hunter_2024,2,2979,L034,W035
Hunter_2024,2,3136,L034,W034
Hunter_2024,1,1018,L035,W048
Hunter_2024,1,1094,L035,W042
Hunter_2024,1,1095,L035,W049
Hunter_2024,1,1203,L035,W041
Hunter_2024,1,1282,L035,W044
Hunter_2024,1,1598,L035,W045
Hunter_2024,1,1793,L035,W047
Hunter_2024,1,1816,L035,W043
Hunter_2024,1,1998,L035,W050
Hunter_2024,1,2029,L035,W046
Hunter_2024,2,2277,L035,W049
Hunter_2024,2,2328,L035,W045
Hunter_2024,2,2409,L035,W046
Hunter_2024,2,2624,L035,W042
Hunter_2024,2,2638,L035,W050
Hunter_2024,2,2805,L035,W048
Hunter_2024,2,2850,L035,W044
Hunter_2024,2,2916,L035,W043
Hunter_2024,2,3005,L035,W047
Hunter_2024,2,3146,L035,W041
Hunter_2024,1,1062,L036,W060
Hunter_2024,1,1194,L036,W052
Hunter_2024,1,1261,L036,W056
Hunter_2024,1,1347,L036,W058
Hunter_2024,1,1404,L036,W055
Hunter_2024,1,1652,L036,W057
Hunter_2024,1,1653,L036,W051
Hunter_2024,1,1800,L036,W059
Hunter_2024,1,1847,L036,W054
Hunter_2024,1,1943,L036,W053
Hunter_2024,2,2139,L036,W060
Hunter_2024,2,2145,L036,W059
Hunter_2024,2,2246,L036,W053
Hunter_2024,2,2299,L036,W057
Hunter_2024,2,2504,L036,W058
Hunter_2024,2,2616,L036,W056
Hunter_2024,2,2670,L036,W051
Hunter_2024,2,2985,L036,W054
Hunter_2024,2,3028,L036,W055
Hunter_2024,2,3113,L036,W052
Hunter_2024,1,1191,L037,W065
Hunter_2024,1,1232,L037,W069
Hunter_2024,1,1239,L037,W066
Hunter_2024,1,1276,L037,W070
Hunter_2024,1,1471,L037,W064
Hunter_2024,1,1472,L037,W068
Hunter_2024,1,1509,L037,W063
Hunter_2024,1,1774,L037,W067
Hunter_2024,1,1937,L037,W062
Hunter_2024,1,1979,L037,W061
Hunter_2024,2,2130,L037,W070
Hunter_2024,2,2154,L037,W062
Hunter_2024,2,2264,L037,W069
Hunter_2024,2,2342,L037,W065
Hunter_2024,2,2344,L037,W061
Hunter_2024,2,2424,L037,W063
Hunter_2024,2,2457,L037,W067
Hunter_2024,2,2592,L037,W064
Hunter_2024,2,2640,L037,W066
Hunter_2024,2,2736,L037,W068
Hunter_2024,1,1268,L038,W074
Hunter_2024,1,1429,L038,W079
Hunter_2024,1,1474,L038,W078
Hunter_2024,1,1642,L038,W072
Hunter_2024,1,1647,L038,W077
Hunter_2024,1,1741,L038,W080
Hunter_2024,1,1758,L038,W071
Hunter_2024,1,1826,L038,W073
Hunter_2024,1,1941,L038,W075
Hunter_2024,1,2052,L038,W076
Hunter_2024,2,2235,L038,W072
Hunter_2024,2,2289,L038,W071
Hunter_2024,2,2316,L038,W079
Hunter_2024,2,2398,L038,W077
Hunter_2024,2,2408,L038,W074
Hunter_2024,2,2462,L038,W075
Hunter_2024,2,2486,L038,W076
Hunter_2024,2,2785,L038,W073
Hunter_2024,2,3140,L038,W078
Hunter_2024,2,3176,L038,W080
Hunter_2024,1,1011,L039,W083
Hunter_2024,1,1029,L039,W088
Hunter_2024,1,1114,L039,W087
Hunter_2024,1,1302,L039,W090
Hunter_2024,1,1344,L039,W086
Hunter_2024,1,1372,L039,W084
Hunter_2024,1,1477,L039,W081
Hunter_2024,1,1806,L039,W089
Hunter_2024,1,1839,L039,W085
Hunter_2024,1,1947,L039,W082
Hunter_2024,2,2122,L039,W081
Hunter_2024,2,2275,L039,W087
Hunter_2024,2,2318,L039,W086
Hunter_2024,2,2325,L039,W083
Hunter_2024,2,2534,L039,W089
Hunter_2024,2,2565,L039,W084
Hunter_2024,2,2618,L039,W082
Hunter_2024,2,2862,L039,W085
Hunter_2024,2,2904,L039,W088
Hunter_2024,2,3171,L039,W090
Hunter_2024,1,1030,L040,W093
Hunter_2024,1,1077,L040,W095
Hunter_2024,1,1153,L040,W097
Hunter_2024,1,1221,L040,W099
Hunter_2024,1,1246,L040,W096
Hunter_2024,1,1345,L040,W098
Hunter_2024,1,1353,L040,W100
Hunter_2024,1,1721,L040,W094
Hunter_2024,1,1845,L040,W092
Hunter_2024,1,1900,L040,W091
Hunter_2024,2,2123,L040,W091
Hunter_2024,2,2223,L040,W094
Hunter_2024,2,2258,L040,W098
Hunter_2024,2,2360,L040,W095
Hunter_2024,2,2483,L040,W096
Hunter_2024,2,2656,L040,W093
Hunter_2024,2,2967,L040,W092
Hunter_2024,2,3022,L040,W099
Hunter_2024,2,3119,L040,W097
Hunter_2024,2,3124,L040,W100
Hunter_2024,1,1195,L041,W004
Hunter_2024,1,1236,L041,W006
Hunter_2024,1,1299,L041,W010
Hunter_2024,1,1341,L041,W001
Hunter_2024,1,1435,L041,W003
Hunter_2024,1,1631,L041,W002
Hunter_2024,1,1704,L041,W007
Hunter_2024,1,1777,L041,W005
Hunter_2024,1,1837,L041,W009
Hunter_2024,1,2046,L041,W008
Hunter_2024,2,2168,L041,W006
Hunter_2024,2,2287,L041,W008
Hunter_2024,2,2358,L041,W009
Hunter_2024,2,2546,L041,W007
Hunter_2024,2,2658,L041,W003
Hunter_2024,2,3096,L041,W001
Hunter_2024,2,3102,L041,W005
Hunter_2024,2,3117,L041,W004
Hunter_2024,2,3121,L041,W002
Hunter_2024,2,3169,L041,W010
Hunter_2024,1,1054,L042,W020
Hunter_2024,1,1184,L042,W017
Hunter_2024,1,1209,L042,W016
Hunter_2024,1,1214,L042,W018
Hunter_2024,1,1448,L042,W014
Hunter_2024,1,1634,L042,W019
Hunter_2024,1,1866,L042,W013
Hunter_2024,1,1869,L042,W015
Hunter_2024,1,1884,L042,W012
Hunter_2024,1,2041,L042,W011
Hunter_2024,2,2386,L042,W013
Hunter_2024,2,2479,L042,W020
Hunter_2024,2,2662,L042,W016
Hunter_2024,2,2684,L042,W011
Hunter_2024,2,2715,L042,W014
Hunter_2024,2,2801,L042,W017
Hunter_2024,2,3033,L042,W019
Hunter_2024,2,3047,L042,W018
Hunter_2024,2,3056,L042,W015
Hunter_2024,2,3142,L042,W012
Hunter_2024,1,1180,L043,W025
Hunter_2024,1,1294,L043,W029
Hunter_2024,1,1373,L043,W024
Hunter_2024,1,1674,L043,W030
Hunter_2024,1,1808,L043,W021
Hunter_2024,1,1867,L043,W022
Hunter_2024,1,1906,L043,W023
Hunter_2024,1,1940,L043,W026
Hunter_2024,1,1954,L043,W028
Hunter_2024,1,2025,L043,W027
Hunter_2024,2,2143,L043,W024
Hunter_2024,2,2378,L043,W026
Hunter_2024,2,2487,L043,W021
Hunter_2024,2,2497,L043,W029
Hunter_2024,2,2588,L043,W030
Hunter_2024,2,2653,L043,W027
Hunter_2024,2,2748,L043,W025
Hunter_2024,2,2874,L043,W023
Hunter_2024,2,2893,L043,W022
Hunter_2024,2,3184,L043,W028
Hunter_2024,1,1230,L044,W035
Hunter_2024,1,1298,L044,W032
Hunter_2024,1,1388,L044,W033
Hunter_2024,1,1504,L044,W031
Hunter_2024,1,1547,L044,W034
Hunter_2024,1,1568,L044,W040
Hunter_2024,1,1594,L044,W039
Hunter_2024,1,1697,L044,W037
Hunter_2024,1,2042,L044,W036
Hunter_2024,1,2054,L044,W038
Hunter_2024,2,2253,L044,W037
Hunter_2024,2,2450,L044,W032
Hunter_2024,2,2475,L044,W033
Hunter_2024,2,2655,L044,W036
Hunter_2024,2,2690,L044,W031
Hunter_2024,2,2703,L044,W040
Hunter_2024,2,2762,L044,W039
Hunter_2024,2,2925,L044,W035
Hunter_2024,2,3024,L044,W034
Hunter_2024,2,3092,L044,W038
Hunter_2024,1,1047,L045,W042
Hunter_2024,1,1058,L045,W049
Hunter_2024,1,1116,L045,W046
Hunter_2024,1,1166,L045,W044
Hunter_2024,1,1231,L045,W048
Hunter_2024,1,1279,L045,W047
Hunter_2024,1,1316,L045,W041
Hunter_2024,1,1380,L045,W043
Hunter_2024,1,1583,L045,W045
Hunter_2024,1,1888,L045,W050
Hunter_2024,2,2115,L045,W043
Hunter_2024,2,2313,L045,W046
Hunter_2024,2,2463,L045,W041
Hunter_2024,2,2549,L045,W049
Hunter_2024,2,2603,L045,W048
Hunter_2024,2,2676,L045,W044
Hunter_2024,2,2760,L045,W042
Hunter_2024,2,2824,L045,W050
Hunter_2024,2,3052,L045,W047
Hunter_2024,2,3054,L045,W045
Hunter_2024,1,1226,L046,W055
Hunter_2024,1,1393,L046,W052
Hunter_2024,1,1440,L046,W057
Hunter_2024,1,1623,L046,W059
Hunter_2024,1,1743,L046,W056
Hunter_2024,1,1780,L046,W053
Hunter_2024,1,1856,L046,W054
Hunter_2024,1,2018,L046,W051
Hunter_2024,1,2019,L046,W058
Hunter_2024,1,2034,L046,W060
Hunter_2024,2,2144,L046,W052
Hunter_2024,2,2194,L046,W056
Hunter_2024,2,2240,L046,W058
Hunter_2024,2,2261,L046,W054
Hunter_2024,2,2422,L046,W055
Hunter_2024,2,2550,L046,W059
Hunter_2024,2,2599,L046,W057
Hunter_2024,2,2802,L046,W051
Hunter_2024,2,2886,L046,W053
Hunter_2024,2,3164,L046,W060
Hunter_2024,1,1019,L047,W070
Hunter_2024,1,1119,L047,W069
Hunter_2024,1,1187,L047,W061
Hunter_2024,1,1198,L047,W064
Hunter_2024,1,1212,L047,W067
Hunter_2024,1,1689,L047,W063
Hunter_2024,1,1725,L047,W066
Hunter_2024,1,1764,L047,W068
Hunter_2024,1,1799,L047,W062
Hunter_2024,1,2066,L047,W065
Hunter_2024,2,2118,L047,W070
Hunter_2024,2,2127,L047,W061
Hunter_2024,2,2166,L047,W062
Hunter_2024,2,2566,L047,W066
Hunter_2024,2,2585,L047,W069
Hunter_2024,2,3008,L047,W068
Hunter_2024,2,3039,L047,W064
Hunter_2024,2,3061,L047,W067
Hunter_2024,2,3143,L047,W065
Hunter_2024,2,3145,L047,W063
Hunter_2024,1,1128,L048,W078
Hunter_2024,1,1386,L048,W079
Hunter_2024,1,1394,L048,W075
Hunter_2024,1,1551,L048,W071
Hunter_2024,1,1651,L048,W076
Hunter_2024,1,1662,L048,W072
Hunter_2024,1,1676,L048,W074
Hunter_2024,1,1804,L048,W080
Hunter_2024,1,1864,L048,W073
Hunter_2024,1,1950,L048,W077
Hunter_2024,2,2101,L048,W074
Hunter_2024,2,2301,L048,W076
Hunter_2024,2,2373,L048,W080
Hunter_2024,2,2692,L048,W077
Hunter_2024,2,2810,L048,W071
Hunter_2024,2,2906,L048,W073
Hunter_2024,2,2983,L048,W079
Hunter_2024,2,3076,L048,W078
Hunter_2024,2,3105,L048,W072
Hunter_2024,2,3157,L048,W075
Hunter_2024,1,1115,L049,W088
Hunter_2024,1,1131,L049,W084
Hunter_2024,1,1145,L049,W085
Hunter_2024,1,1149,L049,W083
Hunter_2024,1,1154,L049,W082
Hunter_2024,1,1164,L049,W081
Hunter_2024,1,1183,L049,W090
Hunter_2024,1,1314,L049,W089
Hunter_2024,1,1775,L049,W086
Hunter_2024,1,1889,L049,W087
Hunter_2024,2,2116,L049,W083
Hunter_2024,2,2124,L049,W087
Hunter_2024,2,2148,L049,W081
Hunter_2024,2,2296,L049,W089
Hunter_2024,2,2659,L049,W090
Hunter_2024,2,2814,L049,W088
Hunter_2024,2,2861,L049,W082
Hunter_2024,2,2946,L049,W084
Hunter_2024,2,2994,L049,W085
Hunter_2024,2,3160,L049,W086
Hunter_2024,1,1001,L050,W098
Hunter_2024,1,1048,L050,W093
Hunter_2024,1,1459,L050,W095
Hunter_2024,1,1650,L050,W100
Hunter_2024,1,1684,L050,W091
Hunter_2024,1,1812,L050,W097
Hunter_2024,1,1903,L050,W096
Hunter_2024,1,1967,L050,W099
Hunter_2024,1,2069,L050,W092
Hunter_2024,1,2074,L050,W094
Hunter_2024,2,2160,L050,W098
Hunter_2024,2,2415,L050,W093
Hunter_2024,2,2530,L050,W094
Hunter_2024,2,2544,L050,W091
Hunter_2024,2,2609,L050,W092
Hunter_2024,2,2617,L050,W097
Hunter_2024,2,2747,L050,W099
Hunter_2024,2,2777,L050,W095
Hunter_2024,2,3115,L050,W100
Hunter_2024,2,3132,L050,W096
